"week","zcta","caserate","count"
2020-01-05,"10457",0,0
2020-01-05,"10458",0,0
2020-01-05,"10460",0,0
2020-01-05,"11101",0,3620
2020-01-05,"11102",0,1307
2020-01-05,"11103",0,789
2020-01-05,"11105",0,841
2020-01-05,"11106",0,2146
2020-01-05,"11109",0,805
2020-01-05,"11201",0,11722
2020-01-05,"11203",0,125
2020-01-05,"11205",0,4446
2020-01-05,"11206",0,2783
2020-01-05,"11208",0,783
2020-01-05,"11211",0,13545
2020-01-05,"11213",0,601
2020-01-05,"11215",0,6152
2020-01-05,"11216",0,2298
2020-01-05,"11217",0,5558
2020-01-05,"11221",0,2260
2020-01-05,"11222",0,5502
2020-01-05,"11225",0,788
2020-01-05,"11231",0,4372
2020-01-05,"11232",0,138
2020-01-05,"11233",0,1051
2020-01-05,"11235",0,171
2020-01-05,"11237",0,1516
2020-01-05,"11238",0,4488
2020-01-05,"11369",0,92
2020-01-05,"10468",0,0
2020-01-05,"11385",0,476
2020-01-05,"11207",0,150
2020-01-05,"10006",0,734
2020-01-05,"10170",0,0
2020-01-05,"10032",0,0
2020-01-05,"10030",0,0
2020-01-05,"10031",0,0
2020-01-05,"10451",0,0
2020-01-05,"10454",0,0
2020-01-05,"10039",0,0
2020-01-05,"10455",0,0
2020-01-05,"10456",0,0
2020-01-05,"10033",0,0
2020-01-05,"10111",0,0
2020-01-05,"10452",0,0
2020-01-05,"10459",0,0
2020-01-05,"10474",0,0
2020-01-05,"11220",0,0
2020-01-05,"11370",0,0
2020-01-05,"11377",0,0
2020-01-05,"11218",0,0
2020-01-05,"11226",0,0
2020-01-05,"10034",0,0
2020-01-05,"10020",0,0
2020-01-05,"10463",0,0
2020-01-05,"10467",0,0
2020-01-05,"11104",0,0
2020-01-05,"10461",0,0
2020-01-05,"11219",0,0
2020-01-05,"11209",0,0
2020-01-12,"10001",0,32009
2020-01-12,"10002",0,27635
2020-01-12,"10003",0,46931
2020-01-12,"10004",0,3301
2020-01-12,"10005",0,3677
2020-01-12,"10007",0,1587
2020-01-12,"10009",0,24108
2020-01-12,"10010",0,20201
2020-01-12,"10011",0,30340
2020-01-12,"10012",0,12613
2020-01-12,"10013",0,15875
2020-01-12,"10014",0,27900
2020-01-12,"10016",0,26504
2020-01-12,"10017",0,12293
2020-01-12,"10018",0,16424
2020-01-12,"10019",0,31728
2020-01-12,"10021",0,10901
2020-01-12,"10022",0,12189
2020-01-12,"10023",0,14177
2020-01-12,"10024",0,11752
2020-01-12,"10025",0,9128
2020-01-12,"10026",0,2764
2020-01-12,"10027",0,4703
2020-01-12,"10028",0,6120
2020-01-12,"10029",0,6659
2020-01-12,"10035",0,5858
2020-01-12,"10036",0,11822
2020-01-12,"10037",0,6216
2020-01-12,"10038",0,8507
2020-01-12,"10040",0,1571
2020-01-12,"10044",0,55
2020-01-12,"10065",0,1728
2020-01-12,"10069",0,1443
2020-01-12,"10075",0,3050
2020-01-12,"10115",0,343
2020-01-12,"10119",0,2611
2020-01-12,"10128",0,6673
2020-01-12,"10153",0,2452
2020-01-12,"10162",0,287
2020-01-12,"10199",0,2807
2020-01-12,"10278",0,708
2020-01-12,"10279",0,1956
2020-01-12,"10280",0,6424
2020-01-12,"10282",0,4321
2020-01-12,"10453",0,0
2020-01-12,"10457",0,0
2020-01-12,"10458",0,0
2020-01-12,"10460",0,0
2020-01-12,"11101",0,5773
2020-01-12,"11102",0,2073
2020-01-12,"11103",0,1077
2020-01-12,"11105",0,1073
2020-01-12,"11106",0,3241
2020-01-12,"11109",0,1380
2020-01-12,"11201",0,19211
2020-01-12,"11203",0,162
2020-01-12,"11205",0,7235
2020-01-12,"11206",0,3914
2020-01-12,"11208",0,1340
2020-01-12,"11211",0,22418
2020-01-12,"11213",0,882
2020-01-12,"11215",0,8929
2020-01-12,"11216",0,3487
2020-01-12,"11217",0,8692
2020-01-12,"11221",0,3172
2020-01-12,"11222",0,8875
2020-01-12,"11225",0,1062
2020-01-12,"11231",0,7251
2020-01-12,"11232",0,167
2020-01-12,"11233",0,1438
2020-01-12,"11235",0,206
2020-01-12,"11237",0,2091
2020-01-12,"11238",0,7020
2020-01-12,"11369",0,191
2020-01-12,"10468",0,0
2020-01-12,"11385",0,735
2020-01-12,"11207",0,297
2020-01-12,"10006",0,683
2020-01-12,"10170",0,2
2020-01-12,"10032",0,0
2020-01-12,"10030",0,0
2020-01-12,"10031",0,0
2020-01-12,"10451",0,0
2020-01-12,"10454",0,0
2020-01-12,"10039",0,0
2020-01-12,"10455",0,0
2020-01-12,"10456",0,0
2020-01-12,"10033",0,0
2020-01-12,"10111",0,0
2020-01-12,"10452",0,0
2020-01-12,"10459",0,0
2020-01-12,"10474",0,0
2020-01-12,"11220",0,0
2020-01-12,"11370",0,0
2020-01-12,"11377",0,0
2020-01-12,"11218",0,0
2020-01-12,"11226",0,0
2020-01-12,"10034",0,0
2020-01-12,"10020",0,0
2020-01-12,"10463",0,0
2020-01-12,"10467",0,0
2020-01-12,"11104",0,0
2020-01-12,"10461",0,0
2020-01-12,"11219",0,0
2020-01-12,"11209",0,0
2020-01-19,"10001",0,31237
2020-01-19,"10002",0,26401
2020-01-19,"10003",0,45697
2020-01-19,"10004",0,2952
2020-01-19,"10005",0,3710
2020-01-19,"10007",0,1469
2020-01-19,"10009",0,22249
2020-01-19,"10010",0,20221
2020-01-19,"10011",0,29403
2020-01-19,"10012",0,12079
2020-01-19,"10013",0,15121
2020-01-19,"10014",0,26736
2020-01-19,"10016",0,26311
2020-01-19,"10017",0,11918
2020-01-19,"10018",0,16534
2020-01-19,"10019",0,30903
2020-01-19,"10021",0,10493
2020-01-19,"10022",0,12089
2020-01-19,"10023",0,13186
2020-01-19,"10024",0,10404
2020-01-19,"10025",0,7680
2020-01-19,"10026",0,2787
2020-01-19,"10027",0,4535
2020-01-19,"10028",0,5766
2020-01-19,"10029",0,6522
2020-01-19,"10035",0,5997
2020-01-19,"10036",0,11563
2020-01-19,"10037",0,6280
2020-01-19,"10038",0,8143
2020-01-19,"10040",0,1463
2020-01-19,"10044",0,79
2020-01-19,"10065",0,1748
2020-01-19,"10069",0,1421
2020-01-19,"10075",0,2862
2020-01-19,"10115",0,345
2020-01-19,"10119",0,2417
2020-01-19,"10128",0,6244
2020-01-19,"10153",0,2328
2020-01-19,"10162",0,289
2020-01-19,"10199",0,2922
2020-01-19,"10278",0,569
2020-01-19,"10279",0,2060
2020-01-19,"10280",0,6096
2020-01-19,"10282",0,3985
2020-01-19,"10453",0,0
2020-01-19,"10457",0,0
2020-01-19,"10458",0,0
2020-01-19,"10460",0,0
2020-01-19,"11101",0,5284
2020-01-19,"11102",0,1924
2020-01-19,"11103",0,933
2020-01-19,"11105",0,1085
2020-01-19,"11106",0,3012
2020-01-19,"11109",0,1463
2020-01-19,"11201",0,18630
2020-01-19,"11203",0,181
2020-01-19,"11205",0,6854
2020-01-19,"11206",0,3778
2020-01-19,"11208",0,1318
2020-01-19,"11211",0,20561
2020-01-19,"11213",0,982
2020-01-19,"11215",0,8327
2020-01-19,"11216",0,3187
2020-01-19,"11217",0,8529
2020-01-19,"11221",0,2934
2020-01-19,"11222",0,8642
2020-01-19,"11225",0,1029
2020-01-19,"11231",0,7150
2020-01-19,"11232",0,211
2020-01-19,"11233",0,1411
2020-01-19,"11235",0,208
2020-01-19,"11237",0,1963
2020-01-19,"11238",0,6356
2020-01-19,"11369",0,185
2020-01-19,"10468",0,0
2020-01-19,"11385",0,620
2020-01-19,"11207",0,238
2020-01-19,"10006",0,0
2020-01-19,"10170",0,0
2020-01-19,"10032",0,0
2020-01-19,"10030",0,0
2020-01-19,"10031",0,0
2020-01-19,"10451",0,0
2020-01-19,"10454",0,0
2020-01-19,"10039",0,0
2020-01-19,"10455",0,0
2020-01-19,"10456",0,0
2020-01-19,"10033",0,0
2020-01-19,"10111",0,0
2020-01-19,"10452",0,0
2020-01-19,"10459",0,0
2020-01-19,"10474",0,0
2020-01-19,"11220",0,0
2020-01-19,"11370",0,0
2020-01-19,"11377",0,0
2020-01-19,"11218",0,0
2020-01-19,"11226",0,0
2020-01-19,"10034",0,0
2020-01-19,"10020",0,0
2020-01-19,"10463",0,0
2020-01-19,"10467",0,0
2020-01-19,"11104",0,0
2020-01-19,"10461",0,0
2020-01-19,"11219",0,0
2020-01-19,"11209",0,0
2020-01-26,"10001",0,26607
2020-01-26,"10002",0,22971
2020-01-26,"10003",0,39501
2020-01-26,"10004",0,2143
2020-01-26,"10005",0,2787
2020-01-26,"10007",0,1263
2020-01-26,"10009",0,20679
2020-01-26,"10010",0,17193
2020-01-26,"10011",0,24929
2020-01-26,"10012",0,10245
2020-01-26,"10013",0,12855
2020-01-26,"10014",0,22334
2020-01-26,"10016",0,22211
2020-01-26,"10017",0,10103
2020-01-26,"10018",0,13744
2020-01-26,"10019",0,25457
2020-01-26,"10021",0,8946
2020-01-26,"10022",0,10124
2020-01-26,"10023",0,10848
2020-01-26,"10024",0,9226
2020-01-26,"10025",0,7082
2020-01-26,"10026",0,2194
2020-01-26,"10027",0,3875
2020-01-26,"10028",0,4632
2020-01-26,"10029",0,5612
2020-01-26,"10035",0,5159
2020-01-26,"10036",0,9963
2020-01-26,"10037",0,4870
2020-01-26,"10038",0,6737
2020-01-26,"10040",0,1285
2020-01-26,"10044",0,29
2020-01-26,"10065",0,1404
2020-01-26,"10069",0,1033
2020-01-26,"10075",0,2096
2020-01-26,"10115",0,343
2020-01-26,"10119",0,2193
2020-01-26,"10128",0,5126
2020-01-26,"10153",0,1654
2020-01-26,"10162",0,201
2020-01-26,"10199",0,2356
2020-01-26,"10278",0,506
2020-01-26,"10279",0,1676
2020-01-26,"10280",0,4592
2020-01-26,"10282",0,3303
2020-01-26,"10453",0,0
2020-01-26,"10457",0,0
2020-01-26,"10458",0,0
2020-01-26,"10460",0,0
2020-01-26,"11101",0,4221
2020-01-26,"11102",0,1595
2020-01-26,"11103",0,761
2020-01-26,"11105",0,867
2020-01-26,"11106",0,2655
2020-01-26,"11109",0,1140
2020-01-26,"11201",0,15270
2020-01-26,"11203",0,119
2020-01-26,"11205",0,6197
2020-01-26,"11206",0,3018
2020-01-26,"11208",0,1171
2020-01-26,"11211",0,17543
2020-01-26,"11213",0,852
2020-01-26,"11215",0,6868
2020-01-26,"11216",0,2654
2020-01-26,"11217",0,7123
2020-01-26,"11221",0,2606
2020-01-26,"11222",0,7310
2020-01-26,"11225",0,783
2020-01-26,"11231",0,5856
2020-01-26,"11232",0,130
2020-01-26,"11233",0,1300
2020-01-26,"11235",0,162
2020-01-26,"11237",0,1669
2020-01-26,"11238",0,5771
2020-01-26,"11369",0,140
2020-01-26,"10468",0,0
2020-01-26,"11385",0,608
2020-01-26,"11207",0,206
2020-01-26,"10006",0,0
2020-01-26,"10170",0,0
2020-01-26,"10032",0,0
2020-01-26,"10030",0,0
2020-01-26,"10031",0,0
2020-01-26,"10451",0,0
2020-01-26,"10454",0,0
2020-01-26,"10039",0,0
2020-01-26,"10455",0,0
2020-01-26,"10456",0,0
2020-01-26,"10033",0,0
2020-01-26,"10111",0,0
2020-01-26,"10452",0,0
2020-01-26,"10459",0,0
2020-01-26,"10474",0,0
2020-01-26,"11220",0,0
2020-01-26,"11370",0,0
2020-01-26,"11377",0,0
2020-01-26,"11218",0,0
2020-01-26,"11226",0,0
2020-01-26,"10034",0,0
2020-01-26,"10020",0,0
2020-01-26,"10463",0,0
2020-01-26,"10467",0,0
2020-01-26,"11104",0,0
2020-01-26,"10461",0,0
2020-01-26,"11219",0,0
2020-01-26,"11209",0,0
2020-02-02,"10001",0,33331
2020-02-02,"10002",0,27299
2020-02-02,"10003",0,49071
2020-02-02,"10004",0,2754
2020-02-02,"10005",0,3463
2020-02-02,"10007",0,1538
2020-02-02,"10009",0,24493
2020-02-02,"10010",0,21599
2020-02-02,"10011",0,30873
2020-02-02,"10012",0,12580
2020-02-02,"10013",0,15973
2020-02-02,"10014",0,29037
2020-02-02,"10016",0,27102
2020-02-02,"10017",0,12473
2020-02-02,"10018",0,16795
2020-02-02,"10019",0,32279
2020-02-02,"10021",0,11047
2020-02-02,"10022",0,12311
2020-02-02,"10023",0,13809
2020-02-02,"10024",0,11481
2020-02-02,"10025",0,9166
2020-02-02,"10026",0,2527
2020-02-02,"10027",0,5075
2020-02-02,"10028",0,5753
2020-02-02,"10029",0,6911
2020-02-02,"10035",0,6266
2020-02-02,"10036",0,11918
2020-02-02,"10037",0,6387
2020-02-02,"10038",0,8074
2020-02-02,"10040",0,1572
2020-02-02,"10044",0,40
2020-02-02,"10065",0,1808
2020-02-02,"10069",0,1227
2020-02-02,"10075",0,2837
2020-02-02,"10115",0,523
2020-02-02,"10119",0,2713
2020-02-02,"10128",0,6110
2020-02-02,"10153",0,2318
2020-02-02,"10162",0,255
2020-02-02,"10199",0,2961
2020-02-02,"10278",0,620
2020-02-02,"10279",0,2039
2020-02-02,"10280",0,6026
2020-02-02,"10282",0,4166
2020-02-02,"10453",0,0
2020-02-02,"10457",0,0
2020-02-02,"10458",0,0
2020-02-02,"10460",0,0
2020-02-02,"11101",0,5219
2020-02-02,"11102",0,1838
2020-02-02,"11103",0,905
2020-02-02,"11105",0,1080
2020-02-02,"11106",0,2844
2020-02-02,"11109",0,1409
2020-02-02,"11201",0,19566
2020-02-02,"11203",0,175
2020-02-02,"11205",0,7568
2020-02-02,"11206",0,3875
2020-02-02,"11208",0,1360
2020-02-02,"11211",0,21028
2020-02-02,"11213",0,1097
2020-02-02,"11215",0,8940
2020-02-02,"11216",0,3286
2020-02-02,"11217",0,8406
2020-02-02,"11221",0,2984
2020-02-02,"11222",0,8756
2020-02-02,"11225",0,980
2020-02-02,"11231",0,7176
2020-02-02,"11232",0,152
2020-02-02,"11233",0,1511
2020-02-02,"11235",0,248
2020-02-02,"11237",0,1966
2020-02-02,"11238",0,7126
2020-02-02,"11369",0,154
2020-02-02,"10468",0,0
2020-02-02,"11385",0,612
2020-02-02,"11207",0,240
2020-02-02,"10006",0,0
2020-02-02,"10170",0,0
2020-02-02,"10032",0,0
2020-02-02,"10030",0,0
2020-02-02,"10031",0,0
2020-02-02,"10451",0,0
2020-02-02,"10454",0,0
2020-02-02,"10039",0,0
2020-02-02,"10455",0,0
2020-02-02,"10456",0,0
2020-02-02,"10033",0,0
2020-02-02,"10111",0,0
2020-02-02,"10452",0,0
2020-02-02,"10459",0,0
2020-02-02,"10474",0,0
2020-02-02,"11220",0,0
2020-02-02,"11370",0,0
2020-02-02,"11377",0,0
2020-02-02,"11218",0,0
2020-02-02,"11226",0,0
2020-02-02,"10034",0,0
2020-02-02,"10020",0,0
2020-02-02,"10463",0,0
2020-02-02,"10467",0,0
2020-02-02,"11104",0,0
2020-02-02,"10461",0,0
2020-02-02,"11219",0,0
2020-02-02,"11209",0,0
2020-02-09,"10001",0,30321
2020-02-09,"10002",0,25580
2020-02-09,"10003",0,45522
2020-02-09,"10004",0,2585
2020-02-09,"10005",0,3102
2020-02-09,"10007",0,1284
2020-02-09,"10009",0,23349
2020-02-09,"10010",0,19635
2020-02-09,"10011",0,27877
2020-02-09,"10012",0,11462
2020-02-09,"10013",0,15040
2020-02-09,"10014",0,26663
2020-02-09,"10016",0,24865
2020-02-09,"10017",0,10953
2020-02-09,"10018",0,15175
2020-02-09,"10019",0,29023
2020-02-09,"10021",0,9709
2020-02-09,"10022",0,11299
2020-02-09,"10023",0,12495
2020-02-09,"10024",0,10642
2020-02-09,"10025",0,8477
2020-02-09,"10026",0,2476
2020-02-09,"10027",0,4539
2020-02-09,"10028",0,5423
2020-02-09,"10029",0,6346
2020-02-09,"10035",0,5545
2020-02-09,"10036",0,11520
2020-02-09,"10037",0,5461
2020-02-09,"10038",0,7459
2020-02-09,"10040",0,1416
2020-02-09,"10044",0,90
2020-02-09,"10065",0,1516
2020-02-09,"10069",0,1228
2020-02-09,"10075",0,2626
2020-02-09,"10115",0,394
2020-02-09,"10119",0,2140
2020-02-09,"10128",0,5694
2020-02-09,"10153",0,2052
2020-02-09,"10162",0,220
2020-02-09,"10199",0,2677
2020-02-09,"10278",0,543
2020-02-09,"10279",0,1914
2020-02-09,"10280",0,5516
2020-02-09,"10282",0,3799
2020-02-09,"10453",0,0
2020-02-09,"10457",0,0
2020-02-09,"10458",0,0
2020-02-09,"10460",0,0
2020-02-09,"11101",0,5002
2020-02-09,"11102",0,1867
2020-02-09,"11103",0,872
2020-02-09,"11105",0,1069
2020-02-09,"11106",0,2870
2020-02-09,"11109",0,1274
2020-02-09,"11201",0,17948
2020-02-09,"11203",0,155
2020-02-09,"11205",0,7302
2020-02-09,"11206",0,3615
2020-02-09,"11208",0,1231
2020-02-09,"11211",0,19488
2020-02-09,"11213",0,1002
2020-02-09,"11215",0,8197
2020-02-09,"11216",0,3277
2020-02-09,"11217",0,7773
2020-02-09,"11221",0,3023
2020-02-09,"11222",0,8458
2020-02-09,"11225",0,931
2020-02-09,"11231",0,6247
2020-02-09,"11232",0,132
2020-02-09,"11233",0,1346
2020-02-09,"11235",0,204
2020-02-09,"11237",0,1892
2020-02-09,"11238",0,6706
2020-02-09,"11369",0,168
2020-02-09,"10468",0,0
2020-02-09,"11385",0,674
2020-02-09,"11207",0,223
2020-02-09,"10006",0,0
2020-02-09,"10170",0,0
2020-02-09,"10032",0,0
2020-02-09,"10030",0,0
2020-02-09,"10031",0,0
2020-02-09,"10451",0,0
2020-02-09,"10454",0,0
2020-02-09,"10039",0,0
2020-02-09,"10455",0,0
2020-02-09,"10456",0,0
2020-02-09,"10033",0,0
2020-02-09,"10111",0,0
2020-02-09,"10452",0,0
2020-02-09,"10459",0,0
2020-02-09,"10474",0,0
2020-02-09,"11220",0,0
2020-02-09,"11370",0,0
2020-02-09,"11377",0,0
2020-02-09,"11218",0,0
2020-02-09,"11226",0,0
2020-02-09,"10034",0,0
2020-02-09,"10020",0,0
2020-02-09,"10463",0,0
2020-02-09,"10467",0,0
2020-02-09,"11104",0,0
2020-02-09,"10461",0,0
2020-02-09,"11219",0,0
2020-02-09,"11209",0,0
2020-02-16,"10001",0,25994
2020-02-16,"10002",0,22337
2020-02-16,"10003",0,39511
2020-02-16,"10004",0,2244
2020-02-16,"10005",0,2679
2020-02-16,"10007",0,1176
2020-02-16,"10009",0,21080
2020-02-16,"10010",0,17092
2020-02-16,"10011",0,24419
2020-02-16,"10012",0,9785
2020-02-16,"10013",0,13053
2020-02-16,"10014",0,22695
2020-02-16,"10016",0,21512
2020-02-16,"10017",0,9590
2020-02-16,"10018",0,12917
2020-02-16,"10019",0,24477
2020-02-16,"10021",0,8370
2020-02-16,"10022",0,9616
2020-02-16,"10023",0,10771
2020-02-16,"10024",0,8656
2020-02-16,"10025",0,6552
2020-02-16,"10026",0,2111
2020-02-16,"10027",0,3974
2020-02-16,"10028",0,4506
2020-02-16,"10029",0,5295
2020-02-16,"10035",0,4972
2020-02-16,"10036",0,9835
2020-02-16,"10037",0,4726
2020-02-16,"10038",0,6532
2020-02-16,"10040",0,1167
2020-02-16,"10044",0,54
2020-02-16,"10065",0,1367
2020-02-16,"10069",0,1011
2020-02-16,"10075",0,2075
2020-02-16,"10115",0,311
2020-02-16,"10119",0,2197
2020-02-16,"10128",0,4668
2020-02-16,"10153",0,1638
2020-02-16,"10162",0,189
2020-02-16,"10199",0,2221
2020-02-16,"10278",0,378
2020-02-16,"10279",0,1592
2020-02-16,"10280",0,4699
2020-02-16,"10282",0,2977
2020-02-16,"10453",0,0
2020-02-16,"10457",0,0
2020-02-16,"10458",0,0
2020-02-16,"10460",0,0
2020-02-16,"11101",0,4110
2020-02-16,"11102",0,1632
2020-02-16,"11103",0,733
2020-02-16,"11105",0,900
2020-02-16,"11106",0,2532
2020-02-16,"11109",0,1069
2020-02-16,"11201",0,14908
2020-02-16,"11203",0,146
2020-02-16,"11205",0,6287
2020-02-16,"11206",0,3133
2020-02-16,"11208",0,1125
2020-02-16,"11211",0,16847
2020-02-16,"11213",0,800
2020-02-16,"11215",0,6511
2020-02-16,"11216",0,2632
2020-02-16,"11217",0,6705
2020-02-16,"11221",0,2700
2020-02-16,"11222",0,7444
2020-02-16,"11225",0,760
2020-02-16,"11231",0,5388
2020-02-16,"11232",0,132
2020-02-16,"11233",0,1254
2020-02-16,"11235",0,203
2020-02-16,"11237",0,1671
2020-02-16,"11238",0,5591
2020-02-16,"11369",0,128
2020-02-16,"10468",0,0
2020-02-16,"11385",0,567
2020-02-16,"11207",0,186
2020-02-16,"10006",0,0
2020-02-16,"10170",0,0
2020-02-16,"10032",0,0
2020-02-16,"10030",0,0
2020-02-16,"10031",0,0
2020-02-16,"10451",0,0
2020-02-16,"10454",0,0
2020-02-16,"10039",0,0
2020-02-16,"10455",0,0
2020-02-16,"10456",0,0
2020-02-16,"10033",0,0
2020-02-16,"10111",0,0
2020-02-16,"10452",0,0
2020-02-16,"10459",0,0
2020-02-16,"10474",0,0
2020-02-16,"11220",0,0
2020-02-16,"11370",0,0
2020-02-16,"11377",0,0
2020-02-16,"11218",0,0
2020-02-16,"11226",0,0
2020-02-16,"10034",0,0
2020-02-16,"10020",0,0
2020-02-16,"10463",0,0
2020-02-16,"10467",0,0
2020-02-16,"11104",0,0
2020-02-16,"10461",0,0
2020-02-16,"11219",0,0
2020-02-16,"11209",0,0
2020-02-23,"10001",0,28734
2020-02-23,"10002",0,25546
2020-02-23,"10003",0,45550
2020-02-23,"10004",0,2661
2020-02-23,"10005",0,3279
2020-02-23,"10007",0,1277
2020-02-23,"10009",0,23035
2020-02-23,"10010",0,18735
2020-02-23,"10011",0,27865
2020-02-23,"10012",0,11155
2020-02-23,"10013",0,14878
2020-02-23,"10014",0,26682
2020-02-23,"10016",0,23093
2020-02-23,"10017",0,11028
2020-02-23,"10018",0,14893
2020-02-23,"10019",0,29547
2020-02-23,"10021",0,9462
2020-02-23,"10022",0,11054
2020-02-23,"10023",0,13009
2020-02-23,"10024",0,10963
2020-02-23,"10025",0,8365
2020-02-23,"10026",0,2658
2020-02-23,"10027",0,4724
2020-02-23,"10028",0,5350
2020-02-23,"10029",0,6170
2020-02-23,"10035",0,5380
2020-02-23,"10036",0,11282
2020-02-23,"10037",0,5463
2020-02-23,"10038",0,7366
2020-02-23,"10040",0,1349
2020-02-23,"10044",0,53
2020-02-23,"10065",0,1748
2020-02-23,"10069",0,1419
2020-02-23,"10075",0,3110
2020-02-23,"10115",0,446
2020-02-23,"10119",0,2195
2020-02-23,"10128",0,6063
2020-02-23,"10153",0,2304
2020-02-23,"10162",0,231
2020-02-23,"10199",0,2647
2020-02-23,"10278",0,514
2020-02-23,"10279",0,1734
2020-02-23,"10280",0,5518
2020-02-23,"10282",0,3735
2020-02-23,"10453",0,0
2020-02-23,"10457",0,0
2020-02-23,"10458",0,0
2020-02-23,"10460",0,0
2020-02-23,"11101",0,5140
2020-02-23,"11102",0,1859
2020-02-23,"11103",0,984
2020-02-23,"11105",0,1161
2020-02-23,"11106",0,2979
2020-02-23,"11109",0,1375
2020-02-23,"11201",0,17861
2020-02-23,"11203",0,195
2020-02-23,"11205",0,7290
2020-02-23,"11206",0,3885
2020-02-23,"11208",0,1102
2020-02-23,"11211",0,21246
2020-02-23,"11213",0,893
2020-02-23,"11215",0,7910
2020-02-23,"11216",0,3180
2020-02-23,"11217",0,7653
2020-02-23,"11221",0,3047
2020-02-23,"11222",0,8720
2020-02-23,"11225",0,1118
2020-02-23,"11231",0,6351
2020-02-23,"11232",0,215
2020-02-23,"11233",0,1444
2020-02-23,"11235",0,211
2020-02-23,"11237",0,2317
2020-02-23,"11238",0,6469
2020-02-23,"11369",0,138
2020-02-23,"10468",0,0
2020-02-23,"11385",0,811
2020-02-23,"11207",0,259
2020-02-23,"10006",0,0
2020-02-23,"10170",0,0
2020-02-23,"10032",0,0
2020-02-23,"10030",0,0
2020-02-23,"10031",0,0
2020-02-23,"10451",0,0
2020-02-23,"10454",0,0
2020-02-23,"10039",0,0
2020-02-23,"10455",0,0
2020-02-23,"10456",0,0
2020-02-23,"10033",0,0
2020-02-23,"10111",0,0
2020-02-23,"10452",0,0
2020-02-23,"10459",0,0
2020-02-23,"10474",0,0
2020-02-23,"11220",0,0
2020-02-23,"11370",0,0
2020-02-23,"11377",0,0
2020-02-23,"11218",0,0
2020-02-23,"11226",0,0
2020-02-23,"10034",0,0
2020-02-23,"10020",0,0
2020-02-23,"10463",0,0
2020-02-23,"10467",0,0
2020-02-23,"11104",0,0
2020-02-23,"10461",0,0
2020-02-23,"11219",0,0
2020-02-23,"11209",0,0
2020-03-01,"10001",0,31878
2020-03-01,"10002",0,27972
2020-03-01,"10003",0,47984
2020-03-01,"10004",0,2830
2020-03-01,"10005",0,3667
2020-03-01,"10007",0,1385
2020-03-01,"10009",0,24174
2020-03-01,"10010",0,20745
2020-03-01,"10011",0,29414
2020-03-01,"10012",0,11823
2020-03-01,"10013",0,16041
2020-03-01,"10014",0,29022
2020-03-01,"10016",0,26089
2020-03-01,"10017",0,11897
2020-03-01,"10018",0,16115
2020-03-01,"10019",0,32446
2020-03-01,"10021",0,10884
2020-03-01,"10022",0,12110
2020-03-01,"10023",0,13916
2020-03-01,"10024",0,11530
2020-03-01,"10025",0,9013
2020-03-01,"10026",0,2975
2020-03-01,"10027",0,5219
2020-03-01,"10028",0,5975
2020-03-01,"10029",0,7140
2020-03-01,"10035",0,6179
2020-03-01,"10036",0,11968
2020-03-01,"10037",0,6355
2020-03-01,"10038",0,7919
2020-03-01,"10040",0,1537
2020-03-01,"10044",0,69
2020-03-01,"10065",0,1923
2020-03-01,"10069",0,1387
2020-03-01,"10075",0,2977
2020-03-01,"10115",0,440
2020-03-01,"10119",0,2497
2020-03-01,"10128",0,6789
2020-03-01,"10153",0,2439
2020-03-01,"10162",0,255
2020-03-01,"10199",0,2930
2020-03-01,"10278",0,533
2020-03-01,"10279",0,1955
2020-03-01,"10280",0,6090
2020-03-01,"10282",0,4108
2020-03-01,"10453",0,0
2020-03-01,"10457",0,0
2020-03-01,"10458",0,0
2020-03-01,"10460",0,0
2020-03-01,"11101",0,5525
2020-03-01,"11102",0,2092
2020-03-01,"11103",0,975
2020-03-01,"11105",0,1127
2020-03-01,"11106",0,2992
2020-03-01,"11109",0,1357
2020-03-01,"11201",0,19173
2020-03-01,"11203",0,208
2020-03-01,"11205",0,7841
2020-03-01,"11206",0,3994
2020-03-01,"11208",0,1269
2020-03-01,"11211",0,21520
2020-03-01,"11213",0,1009
2020-03-01,"11215",0,8021
2020-03-01,"11216",0,2910
2020-03-01,"11217",0,8101
2020-03-01,"11221",0,2977
2020-03-01,"11222",0,9292
2020-03-01,"11225",0,1053
2020-03-01,"11231",0,6863
2020-03-01,"11232",0,193
2020-03-01,"11233",0,1350
2020-03-01,"11235",0,193
2020-03-01,"11237",0,2036
2020-03-01,"11238",0,6343
2020-03-01,"11369",0,172
2020-03-01,"10468",0,0
2020-03-01,"11385",0,647
2020-03-01,"11207",0,260
2020-03-01,"10006",0,0
2020-03-01,"10170",0,0
2020-03-01,"10032",0,0
2020-03-01,"10030",0,0
2020-03-01,"10031",0,0
2020-03-01,"10451",0,0
2020-03-01,"10454",0,0
2020-03-01,"10039",0,0
2020-03-01,"10455",0,0
2020-03-01,"10456",0,0
2020-03-01,"10033",0,0
2020-03-01,"10111",0,0
2020-03-01,"10452",0,0
2020-03-01,"10459",0,0
2020-03-01,"10474",0,0
2020-03-01,"11220",0,0
2020-03-01,"11370",0,0
2020-03-01,"11377",0,0
2020-03-01,"11218",0,0
2020-03-01,"11226",0,0
2020-03-01,"10034",0,0
2020-03-01,"10020",0,0
2020-03-01,"10463",0,0
